arousal_output_accuracy,arousal_output_loss,continuous_output_loss,dominance_output_accuracy,dominance_output_loss,loss,val_arousal_output_accuracy,val_arousal_output_loss,val_continuous_output_loss,val_dominance_output_accuracy,val_dominance_output_loss,val_loss
0.7684721946716309,0.6267049908638,28.310747146606445,0.7591666579246521,0.5842589735984802,29.521709442138672,0.9066666960716248,0.3648111820220947,17.85664939880371,0.8733333349227905,0.393477201461792,18.66231346130371
0.9254166483879089,0.2920105457305908,15.034381866455078,0.9038888812065125,0.314364492893219,15.64076042175293,0.9527778029441833,0.24112385511398315,13.025282859802246,0.9200000166893005,0.27232569456100464,13.59151554107666
0.9581944346427917,0.1990019530057907,11.584431648254395,0.9420833587646484,0.2273179441690445,12.010751724243164,0.9594444632530212,0.1822759360074997,10.588582992553711,0.9211111068725586,0.23969212174415588,11.063802719116211
0.971666693687439,0.15134400129318237,9.646728515625,0.9601389169692993,0.1795864999294281,9.977662086486816,0.971666693687439,0.1486954241991043,9.166296005249023,0.9527778029441833,0.17793884873390198,9.532488822937012
0.9794444441795349,0.12195836752653122,8.37403678894043,0.9668055772781372,0.1494065225124359,8.645405769348145,0.9816666841506958,0.12323284149169922,8.027856826782227,0.9649999737739563,0.1431969553232193,8.333447456359863
0.9859722256660461,0.09986553341150284,7.508803367614746,0.9747222065925598,0.12692464888095856,7.735595226287842,0.9794444441795349,0.10496785491704941,7.415318012237549,0.9694444537162781,0.12938182055950165,7.687047004699707
0.9891666769981384,0.08448014408349991,6.858381748199463,0.976805567741394,0.11209213733673096,7.054952144622803,0.9838888645172119,0.09292072057723999,6.783307075500488,0.9766666889190674,0.11650800704956055,7.022311210632324
0.9905555844306946,0.0733008086681366,6.341482639312744,0.9806944727897644,0.09759622067213058,6.512382984161377,0.9894444346427917,0.08190343528985977,6.317160129547119,0.9744444489479065,0.10983959585428238,6.538148403167725
0.9931944608688354,0.0634496659040451,5.913609504699707,0.9830555319786072,0.08774565160274506,6.064806938171387,0.9866666793823242,0.0770033523440361,5.932092666625977,0.976111114025116,0.10154348611831665,6.134510517120361
0.9941666722297668,0.055609654635190964,5.5653533935546875,0.9852777719497681,0.07835724949836731,5.699321746826172,0.992222249507904,0.06575365364551544,5.683444499969482,0.9811111092567444,0.09087604284286499,5.860620021820068
0.9947222471237183,0.049370478838682175,5.274454593658447,0.9863888621330261,0.07170502841472626,5.395532608032227,0.992222249507904,0.06192068010568619,5.353250026702881,0.9783333539962769,0.09281841665506363,5.530486583709717
0.9962499737739563,0.0438351184129715,4.991856575012207,0.988611102104187,0.06559155136346817,5.101284503936768,0.9905555844306946,0.05937838554382324,5.168890476226807,0.980555534362793,0.0801716148853302,5.325029373168945
0.9962499737739563,0.03981046378612518,4.772772312164307,0.9904166460037231,0.059846509248018265,4.872429370880127,0.9916666746139526,0.052752744406461716,4.940945148468018,0.980555534362793,0.07704591751098633,5.086767196655273
