categorical_output_loss,categorical_output_precision,categorical_output_recall,continuous_output_loss,continuous_output_mae,loss,val_categorical_output_loss,val_categorical_output_precision,val_categorical_output_recall,val_continuous_output_loss,val_continuous_output_mae,val_loss
-72.37471771240234,0.9522281885147095,0.995915412902832,26.536922454833984,4.020627021789551,-45.83779525756836,-143.8258819580078,0.9524999856948853,1.0,17.308643341064453,3.255211114883423,-126.7855224609375
-219.56626892089844,0.9520833492279053,1.0,14.600372314453125,2.9547767639160156,-204.96580505371094,-289.49945068359375,0.9524999856948853,1.0,12.643050193786621,2.7417073249816895,-277.4554138183594
-367.36279296875,0.9520833492279053,1.0,11.242454528808594,2.564023971557617,-356.12030029296875,-435.04193115234375,0.9524999856948853,1.0,10.204680442810059,2.456378698348999,-425.763671875
-515.2933959960938,0.9520833492279053,1.0,9.363845825195312,2.3199479579925537,-505.92950439453125,-580.9201049804688,0.9524999856948853,1.0,8.749185562133789,2.2435617446899414,-573.4235229492188
