arousal_output_accuracy,arousal_output_loss,continuous_output_loss,dominance_output_accuracy,dominance_output_loss,loss,val_arousal_output_accuracy,val_arousal_output_loss,val_continuous_output_loss,val_dominance_output_accuracy,val_dominance_output_loss,val_loss
0.45527777075767517,2.2893171310424805,28.874435424804688,0.7194444537162781,0.9712402820587158,32.18221664428711,0.5522222518920898,1.4518647193908691,23.377683639526367,0.8183333277702332,0.5536518096923828,25.376558303833008
0.6459722518920898,1.0813487768173218,20.757369995117188,0.8450000286102295,0.45007574558258057,22.2762393951416,0.6788889169692993,0.9110927581787109,18.892093658447266,0.8788889050483704,0.35255053639411926,20.229244232177734
0.7294444441795349,0.7443752884864807,17.52524185180664,0.8897222280502319,0.29891255497932434,18.590696334838867,0.746666669845581,0.688098132610321,16.66265869140625,0.9011111259460449,0.2779881954193115,17.729284286499023
0.7794444561004639,0.58420330286026,15.589263916015625,0.9165277481079102,0.22846169769763947,16.407432556152344,0.778333306312561,0.5734546184539795,14.85661506652832,0.9222221970558167,0.22123178839683533,15.736714363098145
0.8144444227218628,0.4707154333591461,14.176735877990723,0.9300000071525574,0.18604575097560883,14.847522735595703,0.8222222328186035,0.44703930616378784,13.82053279876709,0.926111102104187,0.19677147269248962,14.562134742736816
0.8438888788223267,0.38939064741134644,13.029898643493652,0.940833330154419,0.15200841426849365,13.58243465423584,0.8516666889190674,0.3809327781200409,12.6805419921875,0.9383333325386047,0.16267167031764984,13.311437606811523
0.8648611307144165,0.3351880609989166,12.148280143737793,0.9520833492279053,0.1274735927581787,12.601689338684082,0.8744444251060486,0.33085715770721436,11.83999252319336,0.9483333230018616,0.14490920305252075,12.389966011047363
0.8852777481079102,0.29339686036109924,11.379328727722168,0.9580555558204651,0.10955557972192764,11.796093940734863,0.8844444155693054,0.29774603247642517,11.272954940795898,0.9527778029441833,0.13007448613643646,11.774601936340332
0.8963888883590698,0.26551491022109985,10.74448013305664,0.9641666412353516,0.0967431515455246,11.113436698913574,0.8961111307144165,0.26677966117858887,10.55604076385498,0.9588888883590698,0.1195693090558052,11.01728630065918
0.9098610877990723,0.23672299087047577,10.204346656799316,0.971666693687439,0.08481156826019287,10.525018692016602,0.9066666960716248,0.25020310282707214,10.125393867492676,0.9605555534362793,0.10994886606931686,10.540793418884277
0.9212499856948853,0.2134149670600891,9.734091758728027,0.9755555391311646,0.0747661218047142,10.027485847473145,0.9127777814865112,0.2290930151939392,9.627938270568848,0.9638888835906982,0.0987304151058197,10.02172565460205
0.929027795791626,0.194184347987175,9.314525604248047,0.9787499904632568,0.0669049471616745,9.574841499328613,0.9200000166893005,0.20824024081230164,9.313483238220215,0.9700000286102295,0.08998057246208191,9.66653060913086
0.9373611211776733,0.17719657719135284,8.967742919921875,0.9826388955116272,0.06012104079127312,9.184325218200684,0.9266666769981384,0.19951489567756653,8.969274520874023,0.9661111235618591,0.09132955223321915,9.308527946472168
0.9451388716697693,0.16616946458816528,8.603449821472168,0.9855555295944214,0.05405253916978836,8.832104682922363,0.9288889169692993,0.18653519451618195,8.83480453491211,0.9755555391311646,0.0784173235297203,9.146568298339844
0.948888897895813,0.15254434943199158,8.29758071899414,0.9872221946716309,0.04864221066236496,8.508783340454102,0.9394444227218628,0.1708526313304901,8.389954566955566,0.9733333587646484,0.07585685700178146,8.679215431213379
0.9555555582046509,0.14148759841918945,8.038581848144531,0.9876388907432556,0.045921165496110916,8.224260330200195,0.9372222423553467,0.16271120309829712,8.293699264526367,0.9711111187934875,0.07515828311443329,8.566963195800781
0.956250011920929,0.13296233117580414,7.796378135681152,0.9897222518920898,0.0408833846449852,7.973395824432373,0.9444444179534912,0.15210148692131042,7.849416732788086,0.9777777791023254,0.0675542876124382,8.114945411682129
0.9629166722297668,0.12394538521766663,7.573898792266846,0.9911110997200012,0.03772802650928497,7.73275899887085,0.9427777528762817,0.15455132722854614,7.845030307769775,0.9811111092567444,0.064997099339962,8.0910062789917
0.9638888835906982,0.11702107638120651,7.351522445678711,0.991527795791626,0.03472404554486275,7.507998943328857,0.9472222328186035,0.14857196807861328,7.434810161590576,0.9811111092567444,0.06156493350863457,7.68410587310791
0.9659722447395325,0.1101740151643753,7.154195785522461,0.9931944608688354,0.03218918293714523,7.3043107986450195,0.9555555582046509,0.13085435330867767,7.317351818084717,0.9816666841506958,0.05903834477066994,7.540191173553467
0.9708333611488342,0.10284443944692612,6.9769415855407715,0.9937499761581421,0.030432069674134254,7.104813575744629,0.9544444680213928,0.13037113845348358,7.2036638259887695,0.9833333492279053,0.05677392706274986,7.417207717895508
0.9722222089767456,0.09676632285118103,6.811518669128418,0.9950000047683716,0.027899276465177536,6.940755367279053,0.9588888883590698,0.12179762870073318,6.977720260620117,0.9827777743339539,0.05423283949494362,7.185451030731201
0.9729166626930237,0.09323067963123322,6.6532392501831055,0.9952777624130249,0.026386184617877007,6.774253845214844,0.9605555534362793,0.1164751872420311,6.8788161277771,0.9827777743339539,0.05249521881341934,7.075736999511719
0.9754166603088379,0.08681000769138336,6.513862133026123,0.9961110949516296,0.024330049753189087,6.637385368347168,0.9644444584846497,0.11191564053297043,6.653160572052002,0.9822221994400024,0.05058187618851662,6.855106353759766
0.9776389002799988,0.08155737817287445,6.356154918670654,0.995972216129303,0.02326701208949089,6.462363243103027,0.9627777934074402,0.10800907760858536,6.533849239349365,0.9844444394111633,0.049021050333976746,6.729025840759277
0.9790277481079102,0.07775033265352249,6.224222660064697,0.9972222447395325,0.021336255595088005,6.325771808624268,0.9666666388511658,0.10266564786434174,6.42859411239624,0.9844444394111633,0.049633752554655075,6.6066575050354
0.9808333516120911,0.0733705461025238,6.109193325042725,0.996666669845581,0.02072829008102417,6.206184387207031,0.9700000286102295,0.1023147851228714,6.384197235107422,0.9838888645172119,0.04629399627447128,6.55491304397583
0.9825000166893005,0.06996647268533707,5.97119140625,0.9977777600288391,0.019021594896912575,6.066985607147217,0.9711111187934875,0.09643451869487762,6.192184925079346,0.9855555295944214,0.04459604620933533,6.3636908531188965
0.9830555319786072,0.06581445783376694,5.861776828765869,0.9976388812065125,0.018002638593316078,5.946467399597168,0.9683333039283752,0.09497411549091339,6.1018218994140625,0.9861111044883728,0.04242753982543945,6.265058517456055
0.9844444394111633,0.06385739147663116,5.763070583343506,0.9981944561004639,0.01677919551730156,5.844818115234375,0.9705555438995361,0.0914534479379654,6.040471076965332,0.9866666793823242,0.04176464304327965,6.197178840637207
0.9851388931274414,0.06050866097211838,5.673965930938721,0.9983333349227905,0.016070453450083733,5.750977993011475,0.9733333587646484,0.08952257037162781,5.974884510040283,0.9877777695655823,0.04052581638097763,6.12567663192749
0.9861111044883728,0.05704230070114136,5.577193260192871,0.9986110925674438,0.015026298351585865,5.6439337730407715,0.9755555391311646,0.08661676198244095,5.8535990715026855,0.9866666793823242,0.040508221834897995,6.003888130187988
0.9862499833106995,0.05472150444984436,5.488642692565918,0.9986110925674438,0.014215578325092793,5.558803081512451,0.977222204208374,0.08312413096427917,5.718451499938965,0.9855555295944214,0.038425907492637634,5.870307922363281
0.9890277981758118,0.05303007364273071,5.397289752960205,0.9984722137451172,0.01403316855430603,5.461443901062012,0.9738888740539551,0.08291120082139969,5.707306861877441,0.9877777695655823,0.037386901676654816,5.859958171844482
0.9897222518920898,0.05021997541189194,5.3083086013793945,0.9988889098167419,0.012773185037076473,5.381058692932129,0.977222204208374,0.07888121157884598,5.6279215812683105,0.9877777695655823,0.035923611372709274,5.767401218414307
0.9901388883590698,0.04796138033270836,5.22149133682251,0.9987499713897705,0.012260407209396362,5.287398338317871,0.9744444489479065,0.07825740426778793,5.524916172027588,0.9872221946716309,0.03612275421619415,5.666180610656738
