accuracy,loss,val_accuracy,val_loss
0.8069378137588501,0.9091190099716187,0.8679425716400146,0.36785563826560974
0.8959330320358276,0.3575126528739929,0.919617235660553,0.24419482052326202
0.9220095872879028,0.24343860149383545,0.9282296895980835,0.19206053018569946
0.9389952421188354,0.18760277330875397,0.938755989074707,0.16165484488010406
0.9497607946395874,0.1470690667629242,0.9540669918060303,0.13243849575519562
0.9571770429611206,0.1261332482099533,0.95885169506073,0.12356086820363998
0.9641148447990417,0.10409176349639893,0.9665071964263916,0.10416348278522491
0.9665071964263916,0.08998489379882812,0.9712918400764465,0.10079027712345123
0.9744018912315369,0.07773483544588089,0.9655502438545227,0.09421522170305252
0.9734449982643127,0.06776858866214752,0.9665071964263916,0.09141965210437775
0.9791865944862366,0.0625147894024849,0.9751195907592773,0.07799182832241058
0.9822966456413269,0.055341560393571854,0.9741626977920532,0.07967204600572586
0.9842105507850647,0.050077397376298904,0.9770334959030151,0.06797318160533905
0.9854066967964172,0.045159630477428436,0.9760765433311462,0.06360260397195816
0.9877990484237671,0.039397478103637695,0.977990448474884,0.0657983347773552
0.9880383014678955,0.036369096487760544,0.980861246585846,0.05324587598443031
0.9877990484237671,0.03376097232103348,0.977990448474884,0.05678333342075348
0.9894737005233765,0.0315321609377861,0.980861246585846,0.0498102568089962
0.9909090995788574,0.02719700150191784,0.9837320446968079,0.044439755380153656
0.9916267991065979,0.024494897574186325,0.9856459498405457,0.04208273068070412
0.9930621981620789,0.02248629741370678,0.9837320446968079,0.03958577290177345
0.9930621981620789,0.021215662360191345,0.9875597953796387,0.038138482719659805
0.9933014512062073,0.019798871129751205,0.9875597953796387,0.035558070987463
0.9952152967453003,0.01767141744494438,0.9866028428077698,0.03547196835279465
0.9956938028335571,0.0165614802390337,0.9837320446968079,0.03739514574408531
0.9961722493171692,0.016052136197686195,0.9856459498405457,0.036546289920806885
0.9966506958007812,0.01453347597271204,0.9875597953796387,0.03202098608016968
0.9978469014167786,0.012921404093503952,0.9904305934906006,0.030497059226036072
0.9976076483726501,0.012260490097105503,0.9904305934906006,0.02921351045370102
0.9978469014167786,0.010768763720989227,0.9923444986343384,0.028255010023713112
0.998564600944519,0.010381030850112438,0.9933014512062073,0.027116384357213974
0.9978469014167786,0.010222203098237514,0.9904305934906006,0.027525397017598152
0.9988038539886475,0.00885413121432066,0.9894737005233765,0.02908843383193016
0.9992823004722595,0.008046310395002365,0.9923444986343384,0.026016367599368095
0.998564600944519,0.008201370015740395,0.9913875460624695,0.025547228753566742
0.9995215535163879,0.007285473868250847,0.9913875460624695,0.026069799438118935
0.9997607469558716,0.006797137204557657,0.9933014512062073,0.023609090596437454
0.9992823004722595,0.006376830395311117,0.9933014512062073,0.023208092898130417
0.9997607469558716,0.0057485089637339115,0.9923444986343384,0.02505306899547577
0.9992823004722595,0.005641748197376728,0.9923444986343384,0.02276170812547207
0.9997607469558716,0.005296904128044844,0.9933014512062073,0.02162657491862774
0.9997607469558716,0.004852349869906902,0.9933014512062073,0.021585781127214432
0.9997607469558716,0.004693016409873962,0.9933014512062073,0.022338196635246277
0.9997607469558716,0.004285935778170824,0.9933014512062073,0.020672721788287163
0.9997607469558716,0.004029009025543928,0.9933014512062073,0.021098101511597633
0.9997607469558716,0.0038135582581162453,0.9933014512062073,0.021356848999857903
1.0,0.003580851713195443,0.9933014512062073,0.01968528889119625
1.0,0.0032707892823964357,0.9933014512062073,0.019691718742251396
1.0,0.0030376471113413572,0.9933014512062073,0.019344810396432877
1.0,0.002893771044909954,0.9933014512062073,0.019229602068662643
