accuracy,loss,val_accuracy,val_loss
0.805138885974884,0.8044463396072388,0.8566666841506958,0.4870842397212982
0.870972216129303,0.40598350763320923,0.8833333253860474,0.35360145568847656
0.903333306312561,0.29255011677742004,0.9005555510520935,0.2956542372703552
0.9205555319786072,0.23317135870456696,0.9055555462837219,0.27765169739723206
0.9306944608688354,0.19318267703056335,0.9205555319786072,0.22295895218849182
0.9406944513320923,0.1633768379688263,0.9255555272102356,0.1997850090265274
0.9505555629730225,0.14131605625152588,0.9327777624130249,0.18686655163764954
0.9549999833106995,0.12430541962385178,0.9350000023841858,0.16709399223327637
0.9598610997200012,0.1116439625620842,0.9333333373069763,0.1699046492576599
0.9668055772781372,0.09970614314079285,0.9466666579246521,0.14144988358020782
0.9713888764381409,0.0882464349269867,0.9411110877990723,0.14391331374645233
0.9734722375869751,0.08121447265148163,0.9516666531562805,0.12873581051826477
0.9770833253860474,0.07337140291929245,0.9572222232818604,0.12061602622270584
0.9791666865348816,0.0655936524271965,0.9577777981758118,0.11226628720760345
0.980555534362793,0.062368620187044144,0.9605555534362793,0.10578784346580505
0.9816666841506958,0.05728050321340561,0.9622222185134888,0.10513965785503387
0.98416668176651,0.05160128325223923,0.9633333086967468,0.09572310000658035
0.9856944680213928,0.04764171317219734,0.9655555486679077,0.09107161313295364
0.9869444370269775,0.044403452426195145,0.9672222137451172,0.088226817548275
0.9887499809265137,0.042457275092601776,0.9677777886390686,0.08648459613323212
0.9888888597488403,0.0377291776239872,0.9683333039283752,0.08318895101547241
0.9890277981758118,0.03590785712003708,0.9683333039283752,0.08434861898422241
0.9902777671813965,0.032986726611852646,0.9694444537162781,0.07771776616573334
0.9927777647972107,0.0299916360527277,0.9711111187934875,0.07485644519329071
0.992638885974884,0.028584614396095276,0.9711111187934875,0.07758564502000809
0.9927777647972107,0.0267842635512352,0.971666693687439,0.07139354944229126
0.9930555820465088,0.025136584416031837,0.9711111187934875,0.07355456799268723
0.9944444298744202,0.023743312805891037,0.9755555391311646,0.06875836849212646
0.9950000047683716,0.022389261052012444,0.9744444489479065,0.0702776163816452
0.995555579662323,0.020725252106785774,0.977222204208374,0.06632284820079803
0.9962499737739563,0.019255489110946655,0.9777777791023254,0.06141747534275055
0.9968055486679077,0.018066003918647766,0.9766666889190674,0.06743547320365906
0.9961110949516296,0.017856448888778687,0.9800000190734863,0.05973779410123825
0.9972222447395325,0.016598770394921303,0.9794444441795349,0.06229892373085022
0.9972222447395325,0.015565108507871628,0.9766666889190674,0.06152121722698212
0.9980555772781372,0.014220081269741058,0.9794444441795349,0.060106370598077774
