accuracy,loss,val_accuracy,val_loss
0.6883333325386047,1.00675630569458,0.7594444155693054,0.7057644128799438
0.7612500190734863,0.6592642068862915,0.8005555272102356,0.5178067088127136
0.8127777576446533,0.48885124921798706,0.8172222375869751,0.4437747001647949
0.847083330154419,0.39034852385520935,0.8738889098167419,0.32558584213256836
0.8741666674613953,0.31648728251457214,0.8938888907432556,0.27660131454467773
0.89041668176651,0.27071282267570496,0.9072222113609314,0.24938584864139557
0.9109722375869751,0.22642861306667328,0.9255555272102356,0.21493615210056305
0.92166668176651,0.19793586432933807,0.9327777624130249,0.19312316179275513
0.9361110925674438,0.17546434700489044,0.9372222423553467,0.1742466539144516
0.9477777481079102,0.15497691929340363,0.9466666579246521,0.16201521456241608
0.9537500143051147,0.13964280486106873,0.9477777481079102,0.1478596031665802
0.9581944346427917,0.12786467373371124,0.9588888883590698,0.1383606344461441
0.9618055820465088,0.11606746912002563,0.9611111283302307,0.12629222869873047
0.9668055772781372,0.10546595603227615,0.9655555486679077,0.11803216487169266
0.96875,0.09633384644985199,0.9677777886390686,0.11073074489831924
0.9723610877990723,0.08881848305463791,0.9711111187934875,0.11084892600774765
0.9751389026641846,0.08206593245267868,0.9711111187934875,0.09706616401672363
0.9776389002799988,0.07580678164958954,0.9755555391311646,0.09509202837944031
0.9795833230018616,0.07022979855537415,0.976111114025116,0.08795510977506638
0.9816666841506958,0.06559319794178009,0.9755555391311646,0.08461520820856094
0.9851388931274414,0.06032728776335716,0.9777777791023254,0.08652300387620926
0.9872221946716309,0.05528446286916733,0.9733333587646484,0.09302133321762085
0.9858333468437195,0.05336035043001175,0.9794444441795349,0.07336584478616714
0.9891666769981384,0.04851849004626274,0.9811111092567444,0.07517203688621521
0.9905555844306946,0.04531371593475342,0.9827777743339539,0.06984051316976547
0.9909722208976746,0.04300273209810257,0.9850000143051147,0.06123124435544014
0.991944432258606,0.039766404777765274,0.9838888645172119,0.06149093061685562
0.9929166436195374,0.03717760741710663,0.9850000143051147,0.05903185158967972
0.9933333396911621,0.03558358922600746,0.9855555295944214,0.056185077875852585
0.9944444298744202,0.03300946205854416,0.9844444394111633,0.05836266651749611
0.9947222471237183,0.03118673339486122,0.9833333492279053,0.05659626051783562
0.9948611259460449,0.029811134561896324,0.9855555295944214,0.05102286860346794
0.9968055486679077,0.027158696204423904,0.9850000143051147,0.05049871280789375
0.996666669845581,0.025786470621824265,0.9877777695655823,0.04770258441567421
0.9972222447395325,0.024578796699643135,0.9872221946716309,0.049922432750463486
0.9975000023841858,0.0231458842754364,0.9900000095367432,0.04496525973081589
0.9975000023841858,0.021651776507496834,0.9883333444595337,0.043824292719364166
0.9979166388511658,0.020301418378949165,0.9883333444595337,0.043467313051223755
0.9976388812065125,0.019706344231963158,0.9894444346427917,0.041272081434726715
0.9980555772781372,0.018949290737509727,0.9861111044883728,0.047624778002500534
0.9983333349227905,0.01831049844622612,0.9883333444595337,0.04163038358092308
0.9990277886390686,0.01647433266043663,0.9894444346427917,0.04208362102508545
0.9986110925674438,0.015757491812109947,0.9911110997200012,0.037300072610378265
0.9990277886390686,0.014890393242239952,0.9894444346427917,0.039442408829927444
0.9993055462837219,0.014512632042169571,0.9905555844306946,0.04009737819433212
0.9993055462837219,0.013450603932142258,0.9905555844306946,0.038362108170986176
0.9995833039283752,0.01277272216975689,0.9916666746139526,0.03379517048597336
0.9995833039283752,0.012319271452724934,0.9933333396911621,0.034043554216623306
0.9997222423553467,0.011765893548727036,0.9916666746139526,0.03578266501426697
0.9998611211776733,0.011051023378968239,0.9900000095367432,0.034811362624168396
