accuracy,loss,val_accuracy,val_loss
0.6961110830307007,1.1068482398986816,0.7799999713897705,0.6171048283576965
0.8204166889190674,0.48504310846328735,0.8355555534362793,0.4229109287261963
0.8658333420753479,0.35907965898513794,0.8688889145851135,0.3488526940345764
0.8902778029441833,0.2840155065059662,0.8938888907432556,0.28723642230033875
0.9150000214576721,0.23192203044891357,0.9066666960716248,0.25408950448036194
0.9276388883590698,0.19610987603664398,0.9155555367469788,0.2256908267736435
0.9393055438995361,0.170823872089386,0.9166666865348816,0.21386873722076416
0.9518055319786072,0.14950861036777496,0.9355555772781372,0.17631107568740845
0.9574999809265137,0.13204893469810486,0.9388889074325562,0.17366619408130646
0.9659722447395325,0.11603718250989914,0.9449999928474426,0.14926303923130035
0.9686111211776733,0.10459887981414795,0.9527778029441833,0.13720829784870148
0.9733333587646484,0.09385380893945694,0.9444444179534912,0.14275102317333221
0.9777777791023254,0.08591779321432114,0.9566666483879089,0.12056335806846619
0.9826388955116272,0.07799533754587173,0.9622222185134888,0.112941212952137
0.9840278029441833,0.07066673040390015,0.9655555486679077,0.10563135147094727
0.9868055582046509,0.06534501165151596,0.9616666436195374,0.10643699020147324
0.9893055558204651,0.0598340705037117,0.972777783870697,0.09281814098358154
0.9901388883590698,0.05441679805517197,0.971666693687439,0.08807021379470825
0.9923611283302307,0.05012744665145874,0.9722222089767456,0.08370797336101532
0.9923611283302307,0.04623330011963844,0.9750000238418579,0.08415667712688446
0.9941666722297668,0.04305996745824814,0.9750000238418579,0.07887741923332214
0.995555579662323,0.0398181714117527,0.9788888692855835,0.07416712492704391
0.995555579662323,0.037189122289419174,0.9822221994400024,0.0694531723856926
0.995972216129303,0.034647904336452484,0.9811111092567444,0.06805583834648132
0.9954166412353516,0.0322207435965538,0.9794444441795349,0.06813038140535355
0.9975000023841858,0.029572706669569016,0.9783333539962769,0.07094668596982956
