accuracy,loss,val_accuracy,val_loss
0.6399999856948853,1.4513652324676514,0.7188888788223267,0.8441776633262634
0.7636111378669739,0.6744316816329956,0.7850000262260437,0.6059682369232178
0.8190277814865112,0.48189979791641235,0.8272222280502319,0.4617844223976135
0.8536111116409302,0.3864196240901947,0.8405555486679077,0.3976297676563263
0.8773611187934875,0.3193974196910858,0.870555579662323,0.3427809774875641
0.8976389169692993,0.2718556523323059,0.8866666555404663,0.30668124556541443
0.9145833253860474,0.2355874925851822,0.8972222208976746,0.2772555947303772
0.925000011920929,0.2074189931154251,0.8999999761581421,0.2776907980442047
0.9344444274902344,0.18320302665233612,0.9194444417953491,0.23589299619197845
0.9427777528762817,0.16469717025756836,0.92166668176651,0.21934683620929718
0.9481944441795349,0.14927415549755096,0.9255555272102356,0.2060602605342865
0.9537500143051147,0.13548102974891663,0.9361110925674438,0.18296368420124054
0.956944465637207,0.12533822655677795,0.9255555272102356,0.19190675020217896
0.965416669845581,0.11076077818870544,0.9305555820465088,0.19234007596969604
0.9680555462837219,0.10277165472507477,0.9494444727897644,0.15778584778308868
0.9730555415153503,0.09336371719837189,0.95333331823349,0.14588142931461334
0.9729166626930237,0.08836551010608673,0.9466666579246521,0.15355834364891052
0.9773610830307007,0.0797465592622757,0.9522222280502319,0.14538313448429108
0.9784722328186035,0.07391330599784851,0.9511111378669739,0.13549843430519104
