accuracy,loss,val_accuracy,val_loss
0.7451388835906982,0.7030958533287048,0.8677777647972107,0.36463141441345215
0.8995833396911621,0.29056400060653687,0.9316666722297668,0.25138089060783386
0.9401388764381409,0.20752982795238495,0.9522222280502319,0.19227376580238342
0.9574999809265137,0.16239720582962036,0.9599999785423279,0.15307962894439697
0.9702777862548828,0.13253946602344513,0.9705555438995361,0.13264420628547668
0.9777777791023254,0.11167819797992706,0.9777777791023254,0.11710232496261597
0.9816666841506958,0.0967153012752533,0.9794444441795349,0.10735873878002167
0.9852777719497681,0.08549875020980835,0.9850000143051147,0.09549933671951294
0.9862499833106995,0.07535453140735626,0.9866666793823242,0.08458186686038971
0.9884722232818604,0.06744589656591415,0.9866666793823242,0.08266504853963852
0.9897222518920898,0.06065080687403679,0.9911110997200012,0.07389053702354431
0.991527795791626,0.05431500822305679,0.9900000095367432,0.06994970887899399
0.992638885974884,0.04993494227528572,0.992222249507904,0.06480956077575684
0.9943055510520935,0.04426984488964081,0.9933333396911621,0.05895455554127693
0.995555579662323,0.040922410786151886,0.9933333396911621,0.057904958724975586
0.9962499737739563,0.03729185834527016,0.9944444298744202,0.053682953119277954
0.996666669845581,0.034425102174282074,0.9944444298744202,0.05259556323289871
0.997083306312561,0.0318591445684433,0.995555579662323,0.04672945663332939
0.9981944561004639,0.02858010306954384,0.9950000047683716,0.04598487541079521
0.9981944561004639,0.026379015296697617,0.9961110949516296,0.04264868423342705
0.9980555772781372,0.024901602417230606,0.9961110949516296,0.04129514470696449
0.9987499713897705,0.022629836574196815,0.9944444298744202,0.042034175246953964
0.9991666674613953,0.02119317092001438,0.9950000047683716,0.04008004069328308
