accuracy,loss,val_accuracy,val_loss
0.7765277624130249,0.8933435678482056,0.847777783870697,0.4533745050430298
0.8991666436195374,0.3065493404865265,0.9200000166893005,0.2432624101638794
0.9327777624130249,0.20103254914283752,0.9388889074325562,0.1791810244321823
0.9524999856948853,0.14787104725837708,0.948888897895813,0.143988698720932
0.9627777934074402,0.11785568296909332,0.9594444632530212,0.11988115310668945
0.9700000286102295,0.097148597240448,0.9683333039283752,0.107291579246521
0.9758333563804626,0.08168239146471024,0.972777783870697,0.08795706182718277
0.9815278053283691,0.06882056593894958,0.9750000238418579,0.07846102118492126
0.9833333492279053,0.060298673808574677,0.977222204208374,0.06817775964736938
0.9861111044883728,0.0526774525642395,0.980555534362793,0.06206316128373146
0.987500011920929,0.044893573969602585,0.9838888645172119,0.05847515910863876
0.9893055558204651,0.040412385016679764,0.9838888645172119,0.05267678573727608
0.9913889169692993,0.035519205033779144,0.9861111044883728,0.051056746393442154
0.9930555820465088,0.03137941658496857,0.9872221946716309,0.0454019233584404
0.9940277934074402,0.02829769253730774,0.9872221946716309,0.042510949075222015
0.9954166412353516,0.024922970682382584,0.9877777695655823,0.04157198965549469
0.9962499737739563,0.021718859672546387,0.9900000095367432,0.03837309032678604
0.9969444274902344,0.019919661805033684,0.9894444346427917,0.03807137534022331
0.9981944561004639,0.017264923080801964,0.9894444346427917,0.03341168910264969
0.9975000023841858,0.015949919819831848,0.9894444346427917,0.03437661752104759
