accuracy,loss,val_accuracy,val_loss
0.7826389074325562,0.9537674188613892,0.8311111330986023,0.6789551377296448
0.8486111164093018,0.5367663502693176,0.8605555295944214,0.49252432584762573
0.8816666603088379,0.3844433128833771,0.8777777552604675,0.39453017711639404
0.9020833373069763,0.3019507825374603,0.9005555510520935,0.3169914186000824
0.9183333516120911,0.24080969393253326,0.9105555415153503,0.2689597010612488
0.9281944632530212,0.20173993706703186,0.9200000166893005,0.24364443123340607
0.9359722137451172,0.17020756006240845,0.9311110973358154,0.21005229651927948
0.945555567741394,0.1407395303249359,0.9322222471237183,0.18802545964717865
0.9516666531562805,0.12539055943489075,0.9438889026641846,0.16722281277179718
0.9595833420753479,0.10709062218666077,0.9477777481079102,0.15552105009555817
0.9637500047683716,0.09465927630662918,0.9516666531562805,0.14230255782604218
0.9690277576446533,0.08396516740322113,0.95333331823349,0.13924799859523773
0.9706944227218628,0.07628653943538666,0.9561111330986023,0.12853340804576874
0.9748610854148865,0.0707053691148758,0.9599999785423279,0.12358087301254272
0.9766666889190674,0.06320133805274963,0.9661111235618591,0.10621009767055511
0.980555534362793,0.05559481680393219,0.9655555486679077,0.10425006598234177
0.9831944704055786,0.05087558925151825,0.9666666388511658,0.10024085640907288
0.98416668176651,0.04664362594485283,0.9700000286102295,0.09370933473110199
0.9865278005599976,0.043596670031547546,0.9694444537162781,0.08648090064525604
0.9866666793823242,0.038553863763809204,0.972777783870697,0.0830349326133728
0.9883333444595337,0.036691006273031235,0.9700000286102295,0.08138511329889297
0.9894444346427917,0.033350035548210144,0.972777783870697,0.07512025535106659
0.9905555844306946,0.03137964755296707,0.976111114025116,0.07412546873092651
0.9913889169692993,0.027699066326022148,0.977222204208374,0.07071228325366974
0.9927777647972107,0.02581675723195076,0.9766666889190674,0.0682344064116478
0.9938889145851135,0.024024777114391327,0.9783333539962769,0.06372419744729996
0.9951388835906982,0.022277837619185448,0.9800000190734863,0.06679956614971161
0.9937499761581421,0.020861146971583366,0.9788888692855835,0.060705579817295074
0.9948611259460449,0.019074255600571632,0.980555534362793,0.061019740998744965
0.995555579662323,0.017711326479911804,0.9822221994400024,0.06168342009186745
0.9961110949516296,0.016932690516114235,0.9811111092567444,0.05473402142524719
0.9962499737739563,0.015226650051772594,0.9833333492279053,0.05360529199242592
0.995972216129303,0.015619686804711819,0.9844444394111633,0.0490572564303875
0.9975000023841858,0.012979689985513687,0.9816666841506958,0.05929189920425415
0.9979166388511658,0.011948446743190289,0.9833333492279053,0.050871629267930984
0.9975000023841858,0.011739867739379406,0.9844444394111633,0.04807712882757187
0.9976388812065125,0.01074442733079195,0.9833333492279053,0.05333467572927475
0.9986110925674438,0.009667928330600262,0.9844444394111633,0.04488210007548332
0.9988889098167419,0.008914817124605179,0.9850000143051147,0.043406419456005096
0.9988889098167419,0.008618787862360477,0.9861111044883728,0.04086485132575035
0.9997222423553467,0.0077050733380019665,0.9877777695655823,0.041941553354263306
0.9995833039283752,0.007356281857937574,0.9877777695655823,0.03886757045984268
0.9997222423553467,0.006750899832695723,0.9855555295944214,0.039559606462717056
0.9993055462837219,0.006869139149785042,0.9872221946716309,0.04040040820837021
0.9997222423553467,0.006325133610516787,0.9888888597488403,0.04097817465662956
